metric,type,top,ec,value
acc,forward,4,13,0.5
acc,forward,4,19,0.75
acc,forward,4,30,0.7142857142857143
acc,forward,4,29,0.8333333333333334
acc,forward,4,15,0.8461538461538461
acc,forward,4,31,0.6666666666666666
acc,forward,4,24,0.7142857142857143
acc,forward,4,0,0.6402877697841727
acc,forward,4,1,0.7611940298507462
acc,forward,4,3,0.7
acc,forward,4,33,0.3333333333333333
acc,forward,4,32,0.7777777777777778
acc,forward,4,37,0.6
acc,forward,4,10,0.75
acc,forward,4,50,1.0
acc,forward,4,46,0.16666666666666666
acc,forward,4,34,0.7142857142857143
acc,forward,4,20,0.7142857142857143
acc,forward,4,35,0.2222222222222222
acc,forward,4,9,0.75
acc,forward,4,22,1.0
acc,forward,4,6,0.8
acc,forward,4,27,0.8888888888888888
acc,forward,4,16,0.625
acc,forward,4,4,0.75
acc,forward,4,7,0.64
acc,forward,4,2,0.6304347826086957
acc,forward,4,36,0.5
acc,forward,4,45,1.0
acc,forward,4,11,0.35714285714285715
acc,forward,4,41,0.8571428571428571
acc,forward,4,8,0.8571428571428571
acc,forward,4,28,0.6
acc,forward,4,25,0.7777777777777778
acc,forward,4,21,0.8
acc,forward,4,18,0.7142857142857143
acc,forward,4,23,1.0
acc,forward,4,5,0.9411764705882353
acc,forward,4,39,0.8333333333333334
acc,forward,4,12,0.8333333333333334
acc,forward,4,51,1.0
acc,forward,4,44,0.25
acc,forward,4,17,0.625
acc,forward,4,40,0.5
acc,forward,4,14,0.3333333333333333
acc,forward,4,48,0.0
acc,forward,4,43,0.8
acc,forward,4,42,0.0
acc,forward,4,26,0.6
acc,forward,4,47,1.0
acc,forward,4,38,0.6666666666666666
acc,forward,4,49,1.0
acc,forward,4,52,0.0
acc,forward,4,overall,0.6654643823264202
acc,backward,4,13,0.0625
acc,backward,4,19,0.0
acc,backward,4,30,0.0
acc,backward,4,29,0.0
acc,backward,4,15,0.0
acc,backward,4,31,0.0
acc,backward,4,24,0.0
acc,backward,4,0,0.0
acc,backward,4,1,0.0
acc,backward,4,3,0.0
acc,backward,4,33,0.0
acc,backward,4,32,0.0
acc,backward,4,37,0.0
acc,backward,4,10,0.0
acc,backward,4,50,0.0
acc,backward,4,46,0.0
acc,backward,4,34,0.0
acc,backward,4,20,0.0
acc,backward,4,35,0.0
acc,backward,4,9,0.0
acc,backward,4,22,0.0
acc,backward,4,6,0.0
acc,backward,4,27,0.0
acc,backward,4,16,0.0
acc,backward,4,4,0.0
acc,backward,4,7,0.0
acc,backward,4,2,0.0
acc,backward,4,36,0.0
acc,backward,4,45,0.0
acc,backward,4,11,0.0
acc,backward,4,41,0.0
acc,backward,4,8,0.0
acc,backward,4,28,0.0
acc,backward,4,25,0.0
acc,backward,4,21,0.0
acc,backward,4,18,0.0
acc,backward,4,23,0.0
acc,backward,4,5,0.0
acc,backward,4,39,0.0
acc,backward,4,12,0.0
acc,backward,4,51,0.0
acc,backward,4,44,0.0
acc,backward,4,17,0.0
acc,backward,4,40,0.0
acc,backward,4,14,0.0
acc,backward,4,48,0.0
acc,backward,4,43,0.0
acc,backward,4,42,0.0
acc,backward,4,26,0.0
acc,backward,4,47,0.0
acc,backward,4,38,0.0
acc,backward,4,49,0.0
acc,backward,4,52,0.0
acc,backward,4,overall,0.0009017132551848512
acc,ec,4,13,0.0625
acc,ec,4,19,0.0
acc,ec,4,30,0.0
acc,ec,4,29,0.0
acc,ec,4,15,0.0
acc,ec,4,31,0.0
acc,ec,4,24,0.0
acc,ec,4,0,0.007194244604316547
acc,ec,4,1,0.0
acc,ec,4,3,0.0
acc,ec,4,33,0.0
acc,ec,4,32,0.0
acc,ec,4,37,0.0
acc,ec,4,10,0.0
acc,ec,4,50,0.0
acc,ec,4,46,0.0
acc,ec,4,34,0.0
acc,ec,4,20,0.0
acc,ec,4,35,0.0
acc,ec,4,9,0.0
acc,ec,4,22,0.0
acc,ec,4,6,0.0
acc,ec,4,27,0.0
acc,ec,4,16,0.0
acc,ec,4,4,0.0
acc,ec,4,7,0.0
acc,ec,4,2,0.0
acc,ec,4,36,0.0
acc,ec,4,45,0.0
acc,ec,4,11,0.0
acc,ec,4,41,0.0
acc,ec,4,8,0.0
acc,ec,4,28,0.0
acc,ec,4,25,0.0
acc,ec,4,21,0.0
acc,ec,4,18,0.0
acc,ec,4,23,0.0
acc,ec,4,5,0.0
acc,ec,4,39,0.0
acc,ec,4,12,0.0
acc,ec,4,51,0.0
acc,ec,4,44,0.0
acc,ec,4,17,0.0
acc,ec,4,40,0.0
acc,ec,4,14,0.0
acc,ec,4,48,0.0
acc,ec,4,43,0.0
acc,ec,4,42,0.0
acc,ec,4,26,0.0
acc,ec,4,47,0.0
acc,ec,4,38,0.0
acc,ec,4,49,0.0
acc,ec,4,52,0.0
acc,ec,4,overall,0.004508566275924256
