metric,type,top,ec,value
acc,forward,4,47,0.8571428571428571
acc,forward,4,0,0.8264014466546112
acc,forward,4,31,0.8888888888888888
acc,forward,4,3,0.9411764705882353
acc,forward,4,6,1.0
acc,forward,4,1,0.8133333333333334
acc,forward,4,27,0.875
acc,forward,4,2,0.8108108108108109
acc,forward,4,9,0.875
acc,forward,4,17,1.0
acc,forward,4,20,0.9230769230769231
acc,forward,4,39,1.0
acc,forward,4,43,0.875
acc,forward,4,23,0.9090909090909091
acc,forward,4,8,0.95
acc,forward,4,45,1.0
acc,forward,4,21,1.0
acc,forward,4,4,0.868421052631579
acc,forward,4,52,1.0
acc,forward,4,51,1.0
acc,forward,4,46,0.8
acc,forward,4,5,0.8571428571428571
acc,forward,4,36,0.9090909090909091
acc,forward,4,33,0.7142857142857143
acc,forward,4,16,1.0
acc,forward,4,26,1.0
acc,forward,4,35,0.3333333333333333
acc,forward,4,13,0.6
acc,forward,4,7,1.0
acc,forward,4,41,0.75
acc,forward,4,38,1.0
acc,forward,4,11,0.8333333333333334
acc,forward,4,24,0.875
acc,forward,4,12,0.9
acc,forward,4,53,1.0
acc,forward,4,14,0.75
acc,forward,4,44,0.6666666666666666
acc,forward,4,40,0.75
acc,forward,4,42,0.625
acc,forward,4,22,0.8333333333333334
acc,forward,4,15,1.0
acc,forward,4,30,0.8571428571428571
acc,forward,4,25,0.6
acc,forward,4,29,1.0
acc,forward,4,37,0.8
acc,forward,4,28,0.6666666666666666
acc,forward,4,18,0.8571428571428571
acc,forward,4,10,0.8666666666666667
acc,forward,4,32,1.0
acc,forward,4,34,1.0
acc,forward,4,19,1.0
acc,forward,4,48,0.0
acc,forward,4,overall,0.8467087466185753
acc,backward,4,47,0.14285714285714285
acc,backward,4,0,0.0
acc,backward,4,31,0.0
acc,backward,4,3,0.0
acc,backward,4,6,0.0
acc,backward,4,1,0.0
acc,backward,4,27,0.0
acc,backward,4,2,0.0
acc,backward,4,9,0.0
acc,backward,4,17,0.0
acc,backward,4,20,0.0
acc,backward,4,39,0.0
acc,backward,4,43,0.0
acc,backward,4,23,0.0
acc,backward,4,8,0.0
acc,backward,4,45,0.0
acc,backward,4,21,0.0
acc,backward,4,4,0.0
acc,backward,4,52,0.0
acc,backward,4,51,0.0
acc,backward,4,46,0.0
acc,backward,4,5,0.0
acc,backward,4,36,0.0
acc,backward,4,33,0.0
acc,backward,4,16,0.0
acc,backward,4,26,0.0
acc,backward,4,35,0.0
acc,backward,4,13,0.0
acc,backward,4,7,0.0
acc,backward,4,41,0.0
acc,backward,4,38,0.0
acc,backward,4,11,0.0
acc,backward,4,24,0.0
acc,backward,4,12,0.0
acc,backward,4,53,0.0
acc,backward,4,14,0.0
acc,backward,4,44,0.0
acc,backward,4,40,0.0
acc,backward,4,42,0.0
acc,backward,4,22,0.0
acc,backward,4,15,0.0
acc,backward,4,30,0.0
acc,backward,4,25,0.0
acc,backward,4,29,0.0
acc,backward,4,37,0.0
acc,backward,4,28,0.0
acc,backward,4,18,0.0
acc,backward,4,10,0.0
acc,backward,4,32,0.0
acc,backward,4,34,0.0
acc,backward,4,19,0.0
acc,backward,4,48,0.0
acc,backward,4,overall,0.0009017132551848512
acc,ec,4,47,0.14285714285714285
acc,ec,4,0,0.009041591320072333
acc,ec,4,31,0.0
acc,ec,4,3,0.0
acc,ec,4,6,0.0
acc,ec,4,1,0.0
acc,ec,4,27,0.0
acc,ec,4,2,0.0
acc,ec,4,9,0.0
acc,ec,4,17,0.08333333333333333
acc,ec,4,20,0.0
acc,ec,4,39,0.0
acc,ec,4,43,0.0
acc,ec,4,23,0.0
acc,ec,4,8,0.0
acc,ec,4,45,0.0
acc,ec,4,21,0.0
acc,ec,4,4,0.0
acc,ec,4,52,0.0
acc,ec,4,51,0.0
acc,ec,4,46,0.0
acc,ec,4,5,0.0
acc,ec,4,36,0.0
acc,ec,4,33,0.0
acc,ec,4,16,0.0
acc,ec,4,26,0.0
acc,ec,4,35,0.0
acc,ec,4,13,0.0
acc,ec,4,7,0.0
acc,ec,4,41,0.0
acc,ec,4,38,0.0
acc,ec,4,11,0.0
acc,ec,4,24,0.0
acc,ec,4,12,0.0
acc,ec,4,53,0.0
acc,ec,4,14,0.0
acc,ec,4,44,0.0
acc,ec,4,40,0.0
acc,ec,4,42,0.0
acc,ec,4,22,0.0
acc,ec,4,15,0.0
acc,ec,4,30,0.0
acc,ec,4,25,0.0
acc,ec,4,29,0.0
acc,ec,4,37,0.0
acc,ec,4,28,0.0
acc,ec,4,18,0.0
acc,ec,4,10,0.0
acc,ec,4,32,0.0
acc,ec,4,34,0.0
acc,ec,4,19,0.0
acc,ec,4,48,0.0
acc,ec,4,overall,0.0063119927862939585
